ds,y
1984-04-18,159.00
1984-04-19,158.00
1984-04-23,158.10
1984-04-24,158.40
1984-04-25,158.80
1984-04-26,160.50
1984-04-27,160.70
1984-04-30,160.40
1984-05-01,161.70
1984-05-02,162.10
1984-05-03,161.90
1984-05-04,161.20
1984-05-07,159.50
1984-05-08,160.50
1984-05-09,161.30
1984-05-10,160.40
1984-05-11,160.00
1984-05-14,158.50
1984-05-15,158.30
1984-05-16,158.40
1984-05-17,158.00
1984-05-18,156.80
1984-05-21,156.10
1984-05-22,154.70
1984-05-23,154.00
1984-05-24,153.20
1984-05-25,152.80
1984-05-29,151.90
1984-05-30,151.40
1984-05-31,150.70
1984-06-01,153.20
1984-06-04,155.10
1984-06-05,154.30
1984-06-06,155.00
1984-06-07,155.10
1984-06-08,155.40
1984-06-11,155.20
1984-06-12,153.10
1984-06-13,152.80
1984-06-14,152.10
1984-06-15,150.70
1984-06-18,151.90
1984-06-19,153.00
1984-06-20,154.80
1984-06-21,155.60
1984-06-22,154.90
1984-06-25,154.70
1984-06-26,154.00
1984-06-27,152.90
1984-06-28,153.10
1984-06-29,154.10
1984-07-02,153.20
1984-07-03,153.90
1984-07-05,153.90
1984-07-06,152.80
1984-07-09,153.50
1984-07-10,153.50
1984-07-11,152.90
1984-07-12,151.10
1984-07-13,151.20
1984-07-16,151.60
1984-07-17,152.60
1984-07-18,152.40
1984-07-19,151.40
1984-07-20,150.60
1984-07-23,149.60
1984-07-24,149.30
1984-07-25,149.30
1984-07-26,150.20
1984-07-27,151.40
1984-07-30,151.20
1984-07-31,150.80
1984-08-01,154.10
1984-08-02,158.00
1984-08-03,162.60
1984-08-06,165.30
1984-08-07,163.60
1984-08-08,163.90
1984-08-09,165.90
1984-08-10,168.60
1984-08-13,165.50
1984-08-14,166.10
1984-08-15,164.40
1984-08-16,164.40
1984-08-17,164.60
1984-08-20,164.90
1984-08-21,168.20
1984-08-22,168.80
1984-08-23,167.80
1984-08-24,167.50
1984-08-27,167.50
1984-08-28,167.40
1984-08-29,168.20
1984-08-30,167.20
1984-08-31,166.70
1984-09-04,166.70
1984-09-05,164.90
1984-09-06,165.90
1984-09-07,166.30
1984-09-10,165.10
1984-09-11,166.20
1984-09-12,164.80
1984-09-13,167.90
1984-09-14,169.70
1984-09-17,169.40
1984-09-18,168.90
1984-09-19,168.80
1984-09-20,167.50
1984-09-21,168.70
1984-09-24,166.10
1984-09-25,166.00
1984-09-26,167.20
1984-09-27,167.20
1984-09-28,167.00
1984-10-01,166.10
1984-10-02,165.20
1984-10-03,163.60
1984-10-04,163.20
1984-10-05,163.30
1984-10-08,162.70
1984-10-09,162.80
1984-10-10,162.10
1984-10-11,162.90
1984-10-12,164.50
1984-10-15,166.20
1984-10-16,165.80
1984-10-17,165.00
1984-10-18,168.10
1984-10-19,169.60
1984-10-22,168.40
1984-10-23,168.30
1984-10-24,167.50
1984-10-25,167.60
1984-10-26,166.30
1984-10-29,165.30
1984-10-30,167.30
1984-10-31,166.90
1984-11-01,167.80
1984-11-02,167.90
1984-11-05,168.70
1984-11-06,170.40
1984-11-07,170.40
1984-11-08,169.30
1984-11-09,169.50
1984-11-12,167.70
1984-11-13,167.40
1984-11-14,166.40
1984-11-15,166.50
1984-11-16,166.20
1984-11-19,164.30
1984-11-20,164.50
1984-11-21,164.70
1984-11-23,166.90
1984-11-26,166.90
1984-11-27,166.80
1984-11-28,166.90
1984-11-29,165.00
1984-11-30,163.90
1984-12-03,163.60
1984-12-04,163.90
1984-12-05,163.40
1984-12-06,163.10
1984-12-07,163.30
1984-12-10,163.30
1984-12-11,163.20
1984-12-12,163.20
1984-12-13,162.90
1984-12-14,163.50
1984-12-17,163.60
1984-12-18,168.10
1984-12-19,169.00
1984-12-20,167.60
1984-12-21,166.40
1984-12-24,166.90
1984-12-26,166.80
1984-12-27,166.50
1984-12-28,166.30
1984-12-31,167.30
1985-01-02,167.20
1985-01-03,166.10
1985-01-04,164.60
1985-01-07,164.70
1985-01-08,164.60
1985-01-09,165.60
1985-01-10,168.30
1985-01-11,168.70
1985-01-14,170.60
1985-01-15,171.80
1985-01-16,171.90
1985-01-17,171.30
1985-01-18,171.40
1985-01-21,175.40
1985-01-22,176.60
1985-01-23,177.30
1985-01-24,178.20
1985-01-25,177.80
1985-01-28,178.20
1985-01-29,179.20
1985-01-30,180.30
1985-01-31,179.80
1985-02-01,179.60
1985-02-04,180.30
1985-02-05,181.50
1985-02-06,181.50
1985-02-07,182.00
1985-02-08,182.40
1985-02-11,182.20
1985-02-12,180.80
1985-02-13,183.90
1985-02-14,183.90
1985-02-15,182.70
1985-02-19,181.60
1985-02-20,182.10
1985-02-21,181.20
1985-02-22,180.40
1985-02-25,179.40
1985-02-26,181.60
1985-02-27,181.90
1985-02-28,181.20
1985-03-01,183.90
1985-03-04,183.40
1985-03-05,182.70
1985-03-06,182.20
1985-03-07,180.70
1985-03-08,180.00
1985-03-11,179.50
1985-03-12,180.10
1985-03-13,180.00
1985-03-14,178.50
1985-03-15,178.40
1985-03-18,177.70
1985-03-19,179.60
1985-03-20,179.80
1985-03-21,180.20
1985-03-22,179.90
1985-03-25,179.00
1985-03-26,178.90
1985-03-27,179.80
1985-03-28,180.60
1985-03-29,180.70
1985-04-01,181.30
1985-04-02,181.90
1985-04-03,180.50
1985-04-04,179.10
1985-04-08,179.50
1985-04-09,178.70
1985-04-10,179.90
1985-04-11,180.90
1985-04-12,180.60
1985-04-15,181.20
1985-04-16,181.80
1985-04-17,181.90
1985-04-18,182.60
1985-04-19,181.20
1985-04-22,181.20
1985-04-23,182.00
1985-04-24,182.30
1985-04-25,183.40
1985-04-26,183.60
1985-04-29,182.30
1985-04-30,180.60
1985-05-01,180.00
1985-05-02,179.00
1985-05-03,180.30
1985-05-06,180.60
1985-05-07,181.10
1985-05-08,180.80
1985-05-09,182.00
1985-05-10,184.70
1985-05-13,184.60
1985-05-14,185.20
1985-05-15,185.40
1985-05-16,185.70
1985-05-17,187.90
1985-05-20,190.00
1985-05-21,189.80
1985-05-22,189.60
1985-05-23,188.60
1985-05-24,188.30
1985-05-28,188.90
1985-05-29,187.90
1985-05-30,188.00
1985-05-31,189.60
1985-06-03,190.40
1985-06-04,190.30
1985-06-05,191.00
1985-06-06,191.10
1985-06-07,191.30
1985-06-10,189.70
1985-06-11,189.60
1985-06-12,189.00
1985-06-13,187.60
1985-06-14,187.10
1985-06-17,187.10
1985-06-18,187.70
1985-06-19,188.00
1985-06-20,186.80
1985-06-21,189.70
1985-06-24,189.60
1985-06-25,191.00
1985-06-26,190.30
1985-06-27,191.40
1985-06-28,191.80
1985-07-01,192.40
1985-07-02,192.60
1985-07-03,192.10
1985-07-05,192.70
1985-07-08,192.50
1985-07-09,191.90
1985-07-10,192.40
1985-07-11,192.90
1985-07-12,193.30
1985-07-15,193.80
1985-07-16,194.70
1985-07-17,196.10
1985-07-18,195.70
1985-07-19,195.10
1985-07-22,195.10
1985-07-23,195.00
1985-07-24,192.60
1985-07-25,192.20
1985-07-26,192.80
1985-07-29,192.40
1985-07-30,190.10
1985-07-31,191.30
1985-08-01,192.20
1985-08-02,192.10
1985-08-05,191.50
1985-08-06,190.70
1985-08-07,187.90
1985-08-08,189.00
1985-08-09,189.10
1985-08-12,188.30
1985-08-13,188.20
1985-08-14,187.90
1985-08-15,187.70
1985-08-16,187.30
1985-08-19,186.80
1985-08-20,188.30
1985-08-21,189.20
1985-08-22,189.20
1985-08-23,187.40
1985-08-26,187.40
1985-08-27,188.10
1985-08-28,188.80
1985-08-29,188.90
1985-08-30,189.10
1985-09-03,188.60
1985-09-04,187.90
1985-09-05,187.50
1985-09-06,188.40
1985-09-09,188.80
1985-09-10,188.30
1985-09-11,186.90
1985-09-12,185.20
1985-09-13,184.20
1985-09-16,182.90
1985-09-17,182.90
1985-09-18,181.80
1985-09-19,183.40
1985-09-20,184.00
1985-09-23,184.70
1985-09-24,184.30
1985-09-25,182.60
1985-09-26,181.30
1985-09-27,181.30
1985-09-30,182.10
1985-10-01,185.10
1985-10-02,185.90
1985-10-03,185.20
1985-10-04,184.40
1985-10-07,183.20
1985-10-08,182.30
1985-10-09,183.30
1985-10-10,182.80
1985-10-11,184.30
1985-10-14,186.40
1985-10-15,187.20
1985-10-16,188.00
1985-10-17,188.50
1985-10-18,188.10
1985-10-21,187.20
1985-10-22,188.60
1985-10-23,189.10
1985-10-24,189.40
1985-10-25,188.50
1985-10-28,187.80
1985-10-29,189.80
1985-10-30,190.10
1985-10-31,190.20
1985-11-01,191.50
1985-11-04,192.00
1985-11-05,192.40
1985-11-06,193.00
1985-11-07,193.00
1985-11-08,194.00
1985-11-11,197.30
1985-11-12,198.70
1985-11-13,198.10
1985-11-14,199.20
1985-11-15,199.60
1985-11-18,198.70
1985-11-19,199.50
1985-11-20,199.20
1985-11-21,201.40
1985-11-22,202.00
1985-11-25,201.50
1985-11-26,201.20
1985-11-27,202.70
1985-11-29,203.40
1985-12-02,202.20
1985-12-03,201.00
1985-12-04,204.20
1985-12-05,205.90
1985-12-06,203.90
1985-12-09,204.70
1985-12-10,205.20
1985-12-11,206.70
1985-12-12,207.70
1985-12-13,210.30
1985-12-16,213.10
1985-12-17,212.40
1985-12-18,211.20
1985-12-19,210.10
1985-12-20,211.80
1985-12-23,210.90
1985-12-24,208.60
1985-12-26,207.80
1985-12-27,209.60
1985-12-30,210.70
1985-12-31,211.60
1986-01-02,211.30
1986-01-03,210.90
1986-01-06,211.00
1986-01-07,213.80
1986-01-08,214.60
1986-01-09,208.00
1986-01-10,207.30
1986-01-13,206.80
1986-01-14,207.40
1986-01-15,208.30
1986-01-16,209.20
1986-01-17,209.40
1986-01-20,208.40
1986-01-21,207.80
1986-01-22,206.00
1986-01-23,204.40
1986-01-24,206.40
1986-01-27,207.70
1986-01-28,209.80
1986-01-29,212.40
1986-01-30,211.50
1986-01-31,212.40
1986-02-03,214.20
1986-02-04,214.60
1986-02-05,213.00
1986-02-06,214.20
1986-02-07,215.20
1986-02-10,216.20
1986-02-11,216.70
1986-02-12,216.30
1986-02-13,217.40
1986-02-14,219.80
1986-02-18,222.40
1986-02-19,223.00
1986-02-20,222.20
1986-02-21,224.60
1986-02-24,225.30
1986-02-25,224.40
1986-02-26,224.60
1986-02-27,226.90
1986-02-28,227.90
1986-03-03,226.90
1986-03-04,227.30
1986-03-05,224.40
1986-03-06,225.50
1986-03-07,226.30
1986-03-10,227.00
1986-03-11,231.80
1986-03-12,234.70
1986-03-13,233.90
1986-03-14,236.60
1986-03-17,236.60
1986-03-18,236.50
1986-03-19,236.50
1986-03-20,237.10
1986-03-21,237.30
1986-03-24,235.30
1986-03-25,235.30
1986-03-26,237.80
1986-03-27,240.10
1986-03-31,239.90
1986-04-01,239.10
1986-04-02,235.70
1986-04-03,236.40
1986-04-04,232.60
1986-04-07,228.80
1986-04-08,233.70
1986-04-09,235.60
1986-04-10,236.50
1986-04-11,237.80
1986-04-14,237.50
1986-04-15,238.10
1986-04-16,242.60
1986-04-17,243.40
1986-04-18,243.50
1986-04-21,244.80
1986-04-22,245.50
1986-04-23,242.40
1986-04-24,243.10
1986-04-25,242.80
1986-04-28,243.10
1986-04-29,243.60
1986-04-30,240.50
1986-05-01,236.00
1986-05-02,236.50
1986-05-05,237.70
1986-05-06,238.30
1986-05-07,237.20
1986-05-08,238.00
1986-05-09,238.00
1986-05-12,238.50
1986-05-13,237.90
1986-05-14,237.50
1986-05-15,237.50
1986-05-16,234.40
1986-05-19,233.50
1986-05-20,236.10
1986-05-21,236.80
1986-05-22,240.20
1986-05-23,242.20
1986-05-27,244.80
1986-05-28,247.40
1986-05-29,248.30
1986-05-30,249.20
1986-06-02,247.70
1986-06-03,245.50
1986-06-04,246.30
1986-06-05,245.70
1986-06-06,246.10
1986-06-09,245.70
1986-06-10,240.10
1986-06-11,241.10
1986-06-12,241.60
1986-06-13,245.90
1986-06-16,246.50
1986-06-17,246.30
1986-06-18,245.20
1986-06-19,245.80
1986-06-20,247.60
1986-06-23,247.60
1986-06-24,248.30
1986-06-25,250.10
1986-06-26,249.40
1986-06-27,249.70
1986-06-30,251.80
1986-07-01,252.00
1986-07-02,253.20
1986-07-03,252.90
1986-07-07,251.80
1986-07-08,244.10
1986-07-09,243.10
1986-07-10,243.40
1986-07-11,243.50
1986-07-14,242.20
1986-07-15,238.10
1986-07-16,236.20
1986-07-17,236.70
1986-07-18,238.20
1986-07-21,236.40
1986-07-22,238.40
1986-07-23,239.20
1986-07-24,239.10
1986-07-25,240.40
1986-07-28,240.20
1986-07-29,236.00
1986-07-30,237.40
1986-07-31,236.90
1986-08-01,236.90
1986-08-04,236.90
1986-08-05,238.30
1986-08-06,237.30
1986-08-07,238.00
1986-08-08,238.10
1986-08-11,241.20
1986-08-12,243.40
1986-08-13,246.50
1986-08-14,246.80
1986-08-15,247.20
1986-08-18,247.80
1986-08-19,247.40
1986-08-20,249.80
1986-08-21,250.40
1986-08-22,250.60
1986-08-25,250.30
1986-08-26,252.90
1986-08-27,254.20
1986-08-28,253.70
1986-08-29,254.10
1986-09-02,253.30
1986-09-03,250.10
1986-09-04,254.00
1986-09-05,254.10
1986-09-08,250.50
1986-09-09,250.20
1986-09-10,247.80
1986-09-11,247.10
1986-09-12,235.40
1986-09-15,232.80
1986-09-16,231.90
1986-09-17,233.80
1986-09-18,232.90
1986-09-19,232.30
1986-09-22,234.90
1986-09-23,235.90
1986-09-24,235.90
1986-09-25,236.30
1986-09-26,233.70
1986-09-29,232.20
1986-09-30,233.00
1986-10-01,234.60
1986-10-02,234.30
1986-10-03,236.20
1986-10-06,235.30
1986-10-07,235.20
1986-10-08,236.80
1986-10-09,238.20
1986-10-10,236.30
1986-10-13,235.90
1986-10-14,236.40
1986-10-15,239.00
1986-10-16,240.20
1986-10-17,239.50
1986-10-20,238.80
1986-10-21,236.50
1986-10-22,236.60
1986-10-23,239.80
1986-10-24,239.70
1986-10-27,238.80
1986-10-28,240.60
1986-10-29,241.00
1986-10-30,244.10
1986-10-31,244.50
1986-11-03,245.80
1986-11-04,246.40
1986-11-05,247.10
1986-11-06,246.90
1986-11-07,246.10
1986-11-10,246.20
1986-11-11,247.10
1986-11-12,247.70
1986-11-13,246.70
1986-11-14,244.50
1986-11-17,244.80
1986-11-18,243.20
1986-11-19,237.90
1986-11-20,242.10
1986-11-21,246.40
1986-11-24,248.00
1986-11-25,248.20
1986-11-26,248.90
1986-11-28,249.20
1986-12-01,249.20
1986-12-02,254.00
1986-12-03,254.90
1986-12-04,254.40
1986-12-05,253.90
1986-12-08,252.40
1986-12-09,251.60
1986-12-10,251.50
1986-12-11,251.00
1986-12-12,248.30
1986-12-15,248.20
1986-12-16,250.00
1986-12-17,250.00
1986-12-18,247.80
1986-12-19,250.00
1986-12-22,249.70
1986-12-23,248.80
1986-12-24,247.20
1986-12-26,247.10
1986-12-29,246.90
1986-12-30,244.70
1986-12-31,244.00
1987-01-02,246.40
1987-01-05,252.60
1987-01-06,254.00
1987-01-07,255.70
1987-01-08,257.30
1987-01-09,259.20
1987-01-12,261.40
1987-01-13,260.40
1987-01-14,262.70
1987-01-15,266.70
1987-01-16,267.20
1987-01-19,269.30
1987-01-20,271.00
1987-01-21,270.90
1987-01-22,274.10
1987-01-23,281.00
1987-01-26,270.40
1987-01-27,274.30
1987-01-28,275.70
1987-01-29,276.90
1987-01-30,274.20
1987-02-02,277.40
1987-02-03,277.80
1987-02-04,279.60
1987-02-05,282.30
1987-02-06,281.80
1987-02-09,280.00
1987-02-10,278.20
1987-02-11,277.70
1987-02-12,278.00
1987-02-13,280.90
1987-02-17,285.50
1987-02-18,287.60
1987-02-19,286.20
1987-02-20,286.00
1987-02-23,285.50
1987-02-24,283.30
1987-02-25,285.40
1987-02-26,284.40
1987-02-27,284.60
1987-03-02,284.80
1987-03-03,284.20
1987-03-04,288.60
1987-03-05,291.20
1987-03-06,290.70
1987-03-09,290.70
1987-03-10,290.90
1987-03-11,292.50
1987-03-12,291.90
1987-03-13,291.80
1987-03-16,289.90
1987-03-17,292.50
1987-03-18,294.60
1987-03-19,294.50
1987-03-20,298.20
1987-03-23,301.20
1987-03-24,301.90
1987-03-25,301.90
1987-03-26,302.70
1987-03-27,301.40
1987-03-30,296.10
1987-03-31,291.90
1987-04-01,292.40
1987-04-02,294.50
1987-04-03,301.30
1987-04-06,302.20
1987-04-07,303.60
1987-04-08,299.20
1987-04-09,297.70
1987-04-10,293.70
1987-04-13,293.40
1987-04-14,285.60
1987-04-15,285.10
1987-04-16,289.60
1987-04-20,288.40
1987-04-21,293.10
1987-04-22,293.50
1987-04-23,289.10
1987-04-24,286.80
1987-04-27,284.40
1987-04-28,285.90
1987-04-29,286.40
1987-04-30,290.10
1987-05-01,289.70
1987-05-04,290.00
1987-05-05,295.40
1987-05-06,296.20
1987-05-07,296.80
1987-05-08,296.20
1987-05-11,298.70
1987-05-12,293.30
1987-05-13,294.50
1987-05-14,295.10
1987-05-15,294.20
1987-05-18,287.40
1987-05-19,287.40
1987-05-20,280.90
1987-05-21,282.30
1987-05-22,283.30
1987-05-26,289.10
1987-05-27,290.80
1987-05-28,291.50
1987-05-29,292.90
1987-06-01,292.00
1987-06-02,290.90
1987-06-03,293.50
1987-06-04,295.10
1987-06-05,295.10
1987-06-08,297.00
1987-06-09,297.60
1987-06-10,300.80
1987-06-11,298.90
1987-06-12,302.30
1987-06-15,303.50
1987-06-16,304.90
1987-06-17,305.70
1987-06-18,306.10
1987-06-19,307.00
1987-06-22,310.20
1987-06-23,310.30
1987-06-24,308.90
1987-06-25,309.40
1987-06-26,309.00
1987-06-29,308.10
1987-06-30,308.00
1987-07-01,304.00
1987-07-02,306.30
1987-07-06,306.80
1987-07-07,308.60
1987-07-08,308.50
1987-07-09,309.60
1987-07-10,308.40
1987-07-13,308.40
1987-07-14,310.70
1987-07-15,312.10
1987-07-16,312.80
1987-07-17,314.60
1987-07-20,314.60
1987-07-21,312.40
1987-07-22,309.10
1987-07-23,309.60
1987-07-24,309.30
1987-07-27,310.70
1987-07-28,312.30
1987-07-29,315.60
1987-07-30,318.50
1987-07-31,318.90
1987-08-03,320.30
1987-08-04,318.20
1987-08-05,319.70
1987-08-06,322.10
1987-08-07,324.10
1987-08-10,328.00
1987-08-11,333.40
1987-08-12,334.60
1987-08-13,335.50
1987-08-14,336.10
1987-08-17,335.40
1987-08-18,334.10
1987-08-19,329.90
1987-08-20,335.20
1987-08-21,336.40
1987-08-24,335.90
1987-08-25,337.90
1987-08-26,337.40
1987-08-27,334.60
1987-08-28,331.40
1987-08-31,330.10
1987-09-01,332.20
1987-09-02,324.50
1987-09-03,324.30
1987-09-04,322.00
1987-09-08,316.70
1987-09-09,315.40
1987-09-10,317.60
1987-09-11,322.40
1987-09-14,323.80
1987-09-15,323.10
1987-09-16,319.50
1987-09-17,316.10
1987-09-18,317.00
1987-09-21,317.70
1987-09-22,319.50
1987-09-23,321.80
1987-09-24,322.00
1987-09-25,320.60
1987-09-28,325.30
1987-09-29,324.60
1987-09-30,322.50
1987-10-01,327.30
1987-10-02,328.90
1987-10-05,328.60
1987-10-06,328.10
1987-10-07,319.40
1987-10-08,319.30
1987-10-09,315.00
1987-10-12,311.10
1987-10-13,314.50
1987-10-14,314.50
1987-10-15,305.20
1987-10-16,298.90
1987-10-19,282.70
1987-10-20,244.60
1987-10-21,259.40
1987-10-22,259.40
1987-10-23,250.70
1987-10-26,248.20
1987-10-27,237.80
1987-10-28,238.60
1987-10-29,246.70
1987-10-30,254.00
1987-11-02,255.80
1987-11-03,255.80
1987-11-04,251.00
1987-11-05,256.10
1987-11-06,257.20
1987-11-09,250.40
1987-11-10,243.20
1987-11-11,243.90
1987-11-12,249.90
1987-11-13,249.40
1987-11-16,249.50
1987-11-17,246.80
1987-11-18,245.60
1987-11-19,245.60
1987-11-20,242.00
1987-11-23,243.00
1987-11-24,247.90
1987-11-25,246.50
1987-11-27,244.10
1987-11-30,240.30
1987-12-01,234.00
1987-12-02,234.60
1987-12-03,233.90
1987-12-04,225.80
1987-12-07,228.80
1987-12-08,234.90
1987-12-09,240.10
1987-12-10,240.10
1987-12-11,235.50
1987-12-14,242.30
1987-12-15,245.60
1987-12-16,248.10
1987-12-17,248.60
1987-12-18,249.20
1987-12-21,250.20
1987-12-22,250.00
1987-12-23,253.30
1987-12-24,253.20
1987-12-28,252.00
1987-12-29,245.90
1987-12-30,248.10
1987-12-31,247.90
1988-01-04,256.40
1988-01-05,261.80
1988-01-06,259.80
1988-01-07,261.30
1988-01-08,261.10
1988-01-11,247.50
1988-01-12,247.50
1988-01-13,249.20
1988-01-14,247.00
1988-01-15,253.70
1988-01-18,252.90
1988-01-19,253.30
1988-01-20,249.30
1988-01-21,244.20
1988-01-22,246.50
1988-01-25,252.90
1988-01-26,252.20
1988-01-27,253.00
1988-01-28,253.70
1988-01-29,257.10
1988-02-01,258.30
1988-02-02,256.10
1988-02-03,257.00
1988-02-04,253.00
1988-02-05,253.80
1988-02-08,251.00
1988-02-09,251.70
1988-02-10,256.90
1988-02-11,257.80
1988-02-12,258.90
1988-02-16,259.80
1988-02-17,261.50
1988-02-18,259.60
1988-02-19,261.60
1988-02-22,266.10
1988-02-23,266.10
1988-02-24,266.20
1988-02-25,267.80
1988-02-26,263.00
1988-02-29,267.80
1988-03-01,267.90
1988-03-02,268.80
1988-03-03,268.40
1988-03-04,268.40
1988-03-07,267.70
1988-03-08,270.10
1988-03-09,270.80
1988-03-10,269.40
1988-03-11,264.90
1988-03-14,266.60
1988-03-15,266.40
1988-03-16,268.70
1988-03-17,271.20
1988-03-18,272.60
1988-03-21,271.10
1988-03-22,269.60
1988-03-23,269.80
1988-03-24,268.90
1988-03-25,263.40
1988-03-28,258.50
1988-03-29,260.90
1988-03-30,261.60
1988-03-31,259.00
1988-04-04,259.10
1988-04-05,258.50
1988-04-06,265.50
1988-04-07,267.30
1988-04-08,270.20
1988-04-11,270.40
1988-04-12,272.10
1988-04-13,271.70
1988-04-14,271.60
1988-04-15,260.40
1988-04-18,259.80
1988-04-19,262.40
1988-04-20,258.50
1988-04-21,260.40
1988-04-22,261.20
1988-04-25,263.30
1988-04-26,265.10
1988-04-27,265.10
1988-04-28,263.80
1988-04-29,262.60
1988-05-02,261.60
1988-05-03,263.70
1988-05-04,263.20
1988-05-05,260.30
1988-05-06,260.30
1988-05-09,258.20
1988-05-10,258.30
1988-05-11,257.60
1988-05-12,254.90
1988-05-13,256.80
1988-05-16,258.70
1988-05-17,260.20
1988-05-18,255.70
1988-05-19,252.60
1988-05-20,253.70
1988-05-23,253.00
1988-05-24,253.50
1988-05-25,255.30
1988-05-26,255.00
1988-05-27,254.60
1988-05-31,262.20
1988-06-01,267.40
1988-06-02,266.70
1988-06-03,267.10
1988-06-06,267.10
1988-06-07,267.30
1988-06-08,272.00
1988-06-09,272.30
1988-06-10,273.20
1988-06-13,271.90
1988-06-14,276.10
1988-06-15,274.40
1988-06-16,274.40
1988-06-17,270.80
1988-06-20,270.70
1988-06-21,271.70
1988-06-22,276.90
1988-06-23,275.90
1988-06-24,275.20
1988-06-27,273.80
1988-06-28,272.80
1988-06-29,273.00
1988-06-30,273.50
1988-07-01,273.80
1988-07-05,275.80
1988-07-06,276.40
1988-07-07,272.10
1988-07-08,272.30
1988-07-11,271.60
1988-07-12,270.70
1988-07-13,269.50
1988-07-14,270.70
1988-07-15,272.10
1988-07-18,272.10
1988-07-19,271.20
1988-07-20,270.20
1988-07-21,270.00
1988-07-22,266.70
1988-07-25,265.20
1988-07-26,266.10
1988-07-27,265.80
1988-07-28,266.60
1988-07-29,272.00
1988-08-01,272.80
1988-08-02,273.70
1988-08-03,273.40
1988-08-04,274.20
1988-08-05,271.90
1988-08-08,272.50
1988-08-09,270.20
1988-08-10,266.50
1988-08-11,262.80
1988-08-12,262.90
1988-08-15,262.60
1988-08-16,262.60
1988-08-17,261.80
1988-08-18,262.80
1988-08-19,262.30
1988-08-22,260.70
1988-08-23,257.90
1988-08-24,261.10
1988-08-25,261.10
1988-08-26,260.10
1988-08-29,262.60
1988-08-30,263.20
1988-08-31,263.80
1988-09-01,261.50
1988-09-02,264.90
1988-09-06,265.90
1988-09-07,267.00
1988-09-08,266.50
1988-09-09,268.30
1988-09-12,267.60
1988-09-13,267.40
1988-09-14,269.50
1988-09-15,269.80
1988-09-16,270.80
1988-09-19,270.60
1988-09-20,270.10
1988-09-21,270.60
1988-09-22,270.60
1988-09-23,270.30
1988-09-26,269.80
1988-09-27,269.40
1988-09-28,269.10
1988-09-29,273.00
1988-09-30,274.90
1988-10-03,271.90
1988-10-04,271.80
1988-10-05,272.40
1988-10-06,272.40
1988-10-07,278.10
1988-10-10,278.70
1988-10-11,278.20
1988-10-12,277.90
1988-10-13,275.80
1988-10-14,277.00
1988-10-17,276.60
1988-10-18,279.40
1988-10-19,280.50
1988-10-20,282.90
1988-10-21,283.70
1988-10-24,283.90
1988-10-25,282.80
1988-10-26,282.50
1988-10-27,281.40
1988-10-28,279.50
1988-10-31,279.40
1988-11-01,279.60
1988-11-02,279.40
1988-11-03,280.40
1988-11-04,279.20
1988-11-07,276.30
1988-11-08,275.80
1988-11-09,275.10
1988-11-10,274.40
1988-11-11,273.70
1988-11-14,269.20
1988-11-15,268.80
1988-11-16,268.40
1988-11-17,265.60
1988-11-18,266.60
1988-11-21,266.50
1988-11-22,267.90
1988-11-23,269.60
1988-11-25,269.00
1988-11-28,269.00
1988-11-29,271.30
1988-11-30,274.40
1988-12-01,273.70
1988-12-02,272.50
1988-12-05,275.60
1988-12-06,277.90
1988-12-07,279.00
1988-12-08,278.10
1988-12-09,277.80
1988-12-12,278.80
1988-12-13,276.50
1988-12-14,276.30
1988-12-15,275.60
1988-12-16,276.30
1988-12-19,279.30
1988-12-20,280.40
1988-12-21,277.80
1988-12-22,277.90
1988-12-23,278.00
1988-12-27,278.10
1988-12-28,277.60
1988-12-29,279.40
1988-12-30,279.80
1989-01-03,277.70
1989-01-04,279.80
1989-01-05,281.50
1989-01-06,282.10
1989-01-09,281.90
1989-01-10,281.60
1989-01-11,282.00
1989-01-12,284.60
1989-01-13,284.10
1989-01-16,284.90
1989-01-17,284.10
1989-01-18,286.90
1989-01-19,287.90
1989-01-20,287.00
1989-01-23,288.00
1989-01-24,288.50
1989-01-25,289.10
1989-01-26,292.60
1989-01-27,296.10
1989-01-30,295.10
1989-01-31,297.50
1989-02-01,298.30
1989-02-02,297.90
1989-02-03,297.70
1989-02-06,297.00
1989-02-07,300.30
1989-02-08,300.60
1989-02-09,298.80
1989-02-10,296.10
1989-02-13,293.10
1989-02-14,294.40
1989-02-15,294.40
1989-02-16,295.10
1989-02-17,297.10
1989-02-21,297.00
1989-02-22,296.00
1989-02-23,292.10
1989-02-24,292.10
1989-02-27,288.10
1989-02-28,289.40
1989-03-01,290.30
1989-03-02,290.30
1989-03-03,291.20
1989-03-06,294.80
1989-03-07,295.20
1989-03-08,295.60
1989-03-09,294.70
1989-03-10,293.90
1989-03-13,296.20
1989-03-14,296.30
1989-03-15,296.80
1989-03-16,300.00
1989-03-17,299.40
1989-03-20,292.70
1989-03-21,292.40
1989-03-22,291.50
1989-03-23,291.50
1989-03-27,290.60
1989-03-28,292.30
1989-03-29,292.80
1989-03-30,293.80
1989-03-31,295.00
1989-04-03,297.00
1989-04-04,296.40
1989-04-05,296.40
1989-04-06,296.20
1989-04-07,297.60
1989-04-10,297.90
1989-04-11,298.90
1989-04-12,299.80
1989-04-13,299.00
1989-04-14,301.40
1989-04-17,302.00
1989-04-18,306.20
1989-04-19,307.70
1989-04-20,308.00
1989-04-21,309.60
1989-04-24,309.60
1989-04-25,309.60
1989-04-26,307.30
1989-04-27,310.40
1989-04-28,309.60
